UF,Programa Nacional,Previsto Original em 2025,Previsto Ajustado em 2025,Despesa Executado em 2025,Total de Atendimentos em 2025,Unnamed: 6,Ano,Mes
RN,Cliente 360,"R$44.502.000,00","R$44.202.000,00","R$19.444.039,44",255.891,,2025,Agosto
RN,Conecta Tech,"R$1.690.000,00","R$1.690.000,00","R$1.100.684,32",0.0,,2025,Agosto
RN,Conexão Financeira,"R$700.000,00","R$2.200.000,00","R$446.940,58",1.347,,2025,Agosto
RN,DataBiz,"R$2.500.000,00","R$2.500.000,00","R$635.341,34",0.0,,2025,Agosto
RN,Educação que Transforma,"R$3.088.500,00","R$3.088.500,00","R$1.774.175,29",16.48,,2025,Agosto
RN,Governança Empreendedora,"R$200.000,00","R$200.000,00","R$0,00",0.0,,2025,Agosto
RN,Humanizar,"R$473.000,00","R$473.000,00","R$101.913,28",0.0,,2025,Agosto
RN,Impulsionar Negócios,"R$28.906.000,00","R$31.433.323,00","R$13.633.961,06",24.902,,2025,Agosto
RN,Impulso Tecnológico,"R$10.170.200,00","R$10.236.700,00","R$2.431.083,96",3.75,,2025,Agosto
RN,Move + Vendas,"R$452.300,00","R$1.145.300,00","R$408.972,64",504.0,,2025,Agosto
RN,Plural,"R$800.000,00","R$800.000,00","R$288.281,60",1.35,,2025,Agosto
RN,Saber em Ação,"R$1.600.000,00","R$1.600.000,00","R$843.877,69",0.0,,2025,Agosto
RN,Saber em Ação,"R$1.600.000,00","R$1.600.000,00","R$843.877,69",0.0,,2025,Setembro
RN,Saber em Ação,"R$1.600.000,00","R$1.600.000,00","R$843.877,69",0.0,,2025,Outubro
RN,Move + Vendas,"R$3.618.400,00","R$5.697.400,00","R$1.141.486,21",1.379,,2025,Novembro
RN,Saber em Ação,"R$1.600.000,00","R$1.600.000,00","R$843.877,69",0.0,,2025,Novembro
RS,Cidades e Territórios Empreendedores,"R$6.300.000,00","R$6.300.000,00","R$42.733,88",15.0,,2025,Janeiro
RS,Cliente 360,"R$54.680.000,00","R$67.763.382,00","R$4.221.986,35",143.361,,2025,Janeiro
RS,Conecta Tech,"R$2.903.000,00","R$2.903.000,00","R$39.893,85",0.0,,2025,Janeiro
RS,Conexão Financeira,"R$592.000,00","R$592.000,00","R$294,00",0.0,,2025,Janeiro
RS,Conexões Corporativas,"R$14.387.000,00","R$14.506.460,00","R$86.670,24",12.0,,2025,Janeiro
RS,DataBiz,"R$540.000,00","R$540.000,00","R$0,00",0.0,,2025,Janeiro
RS,Educação que Transforma,"R$10.650.000,00","R$10.650.000,00","R$129.936,18",87.0,,2025,Janeiro
RS,Impulsionar Negócios,"R$69.311.844,00","R$67.380.170,00","R$553.215,42",203.0,,2025,Janeiro
RS,Impulso Tecnológico,"R$21.149.876,00","R$20.948.686,00","R$415.316,15",113.0,,2025,Janeiro
RS,Move + Vendas,"R$9.080.000,00","R$10.892.214,00","R$171.063,86",24.0,,2025,Janeiro
RS,Cidades e Territórios Empreendedores,"R$6.300.000,00","R$6.300.000,00","R$112.460,93",15.0,,2025,Fevereiro
RS,Cliente 360,"R$54.680.000,00","R$67.819.332,00","R$8.277.909,11",223.637,,2025,Fevereiro
RS,Conecta Tech,"R$2.903.000,00","R$2.903.000,00","R$91.847,26",0.0,,2025,Fevereiro
RS,Conexão Financeira,"R$592.000,00","R$592.000,00","R$6.852,64",0.0,,2025,Fevereiro
RS,Conexões Corporativas,"R$14.387.000,00","R$14.506.460,00","R$428.868,00",75.0,,2025,Fevereiro
RS,DataBiz,"R$540.000,00","R$540.000,00","R$0,00",0.0,,2025,Fevereiro
RS,Educação que Transforma,"R$10.650.000,00","R$10.650.000,00","R$408.980,45",10.671,,2025,Fevereiro
RS,Governança Empreendedora,"R$278.250,00","R$278.250,00","R$2.000,00",0.0,,2025,Fevereiro
RS,Impulsionar Negócios,"R$69.311.844,00","R$66.948.759,00","R$2.181.316,90",827.0,,2025,Fevereiro
RS,Impulso Tecnológico,"R$21.149.876,00","R$21.149.876,00","R$891.039,50",202.0,,2025,Fevereiro
RS,Move + Vendas,"R$9.080.000,00","R$10.823.625,00","R$341.978,78",45.0,,2025,Fevereiro
RS,Plural,"R$1.095.000,00","R$1.095.000,00","R$633,60",0.0,,2025,Fevereiro
RS,Cidades e Territórios Empreendedores,"R$6.300.000,00","R$6.300.000,00","R$274.357,13",157.0,,2025,Março
RS,Cliente 360,"R$54.680.000,00","R$67.848.676,00","R$11.075.169,22",386.076,,2025,Março
RS,Conecta Tech,"R$2.903.000,00","R$2.903.000,00","R$140.393,34",0.0,,2025,Março
RS,Conexão Financeira,"R$592.000,00","R$592.000,00","R$13.986,75",0.0,,2025,Março
RS,Conexões Corporativas,"R$14.387.000,00","R$14.275.928,00","R$797.577,68",150.0,,2025,Março
RS,DataBiz,"R$540.000,00","R$540.000,00","R$0,00",0.0,,2025,Março
RS,Educação que Transforma,"R$10.650.000,00","R$10.659.700,00","R$735.719,27",31.284,,2025,Março
RS,Governança Empreendedora,"R$278.250,00","R$278.250,00","R$2.000,00",0.0,,2025,Março
RS,Impulsionar Negócios,"R$69.311.844,00","R$67.179.291,00","R$3.378.288,85",1.869,,2025,Março
RS,Impulso Tecnológico,"R$21.149.876,00","R$21.149.876,00","R$3.979.383,96",526.0,,2025,Março
RS,Move + Vendas,"R$9.080.000,00","R$13.640.285,00","R$521.680,16",99.0,,2025,Março
RS,Plural,"R$1.095.000,00","R$1.095.000,00","R$633,60",0.0,,2025,Março
RS,Cidades e Territórios Empreendedores,"R$6.300.000,00","R$6.300.000,00","R$561.758,41",547.0,,2025,Abril
RS,Cliente 360,"R$54.680.000,00","R$65.809.500,00","R$14.570.934,06",518.647,,2025,Abril
RS,Conecta Tech,"R$2.903.000,00","R$2.903.000,00","R$176.917,28",0.0,,2025,Abril
RS,Conexão Financeira,"R$592.000,00","R$592.000,00","R$35.726,99",99.0,,2025,Abril
RS,Conexões Corporativas,"R$14.387.000,00","R$14.275.928,00","R$1.150.768,55",503.0,,2025,Abril
RS,DataBiz,"R$540.000,00","R$540.000,00","R$0,00",0.0,,2025,Abril
RS,Educação que Transforma,"R$10.650.000,00","R$10.659.700,00","R$998.140,14",51.932,,2025,Abril
RS,Governança Empreendedora,"R$278.250,00","R$278.250,00","R$5.041,24",0.0,,2025,Abril
RS,Impulsionar Negócios,"R$69.311.844,00","R$65.179.291,00","R$4.896.824,32",3.428,,2025,Abril
RS,Impulso Tecnológico,"R$21.149.876,00","R$23.150.196,00","R$4.675.455,35",1.426,,2025,Abril
RS,Move + Vendas,"R$9.080.000,00","R$13.640.285,00","R$1.598.758,05",530.0,,2025,Abril
RS,Plural,"R$1.095.000,00","R$995.000,00","R$8.146,80",0.0,,2025,Abril
RS,Cidades e Territórios Empreendedores,"R$6.300.000,00","R$6.401.154,00","R$812.028,84",1.024,,2025,Maio
RS,Cliente 360,"R$54.680.000,00","R$65.529.027,00","R$17.188.763,64",597.825,,2025,Maio
RS,Conecta Tech,"R$2.903.000,00","R$2.903.000,00","R$355.056,18",0.0,,2025,Maio
RS,Conexão Financeira,"R$592.000,00","R$592.000,00","R$62.241,11",143.0,,2025,Maio
RS,Conexões Corporativas,"R$14.387.000,00","R$13.825.928,00","R$1.887.431,28",1.026,,2025,Maio
RS,DataBiz,"R$540.000,00","R$540.000,00","R$0,00",0.0,,2025,Maio
RS,Educação que Transforma,"R$10.650.000,00","R$10.659.700,00","R$1.597.195,62",85.328,,2025,Maio
RS,Governança Empreendedora,"R$278.250,00","R$378.250,00","R$7.811,24",0.0,,2025,Maio
RS,Impulsionar Negócios,"R$69.311.844,00","R$64.662.073,00","R$8.842.444,58",4.898,,2025,Maio
RS,Impulso Tecnológico,"R$21.149.876,00","R$24.433.553,00","R$5.536.127,28",1.73,,2025,Maio
RS,Move + Vendas,"R$9.080.000,00","R$13.640.285,00","R$2.558.586,70",1.328,,2025,Maio
RS,Plural,"R$1.095.000,00","R$995.000,00","R$42.681,81",0.0,,2025,Maio
RS,Cidades e Territórios Empreendedores,"R$6.300.000,00","R$6.871.154,00","R$1.101.452,81",1.669,,2025,Junho
RS,Cliente 360,"R$54.680.000,00","R$72.529.027,00","R$19.836.208,46",682.561,,2025,Junho
RS,Conecta Tech,"R$2.903.000,00","R$2.903.000,00","R$369.437,09",0.0,,2025,Junho
RS,Conexão Financeira,"R$592.000,00","R$592.000,00","R$109.374,78",199.0,,2025,Junho
RS,Conexões Corporativas,"R$14.387.000,00","R$20.206.159,00","R$2.696.448,27",1.195,,2025,Junho
RS,DataBiz,"R$540.000,00","R$540.000,00","R$33.470,78",0.0,,2025,Junho
RS,Educação que Transforma,"R$10.650.000,00","R$10.189.700,00","R$2.166.539,58",95.164,,2025,Junho
RS,Governança Empreendedora,"R$278.250,00","R$378.250,00","R$11.859,86",51.0,,2025,Junho
RS,Impulsionar Negócios,"R$69.311.844,00","R$64.987.073,00","R$14.789.460,72",6.377,,2025,Junho
RS,Impulso Tecnológico,"R$21.149.876,00","R$24.333.553,00","R$7.249.353,82",2.218,,2025,Junho
RS,Move + Vendas,"R$9.080.000,00","R$13.640.285,00","R$3.748.087,94",1.688,,2025,Junho
RS,Plural,"R$1.095.000,00","R$1.070.000,00","R$56.319,46",7.0,,2025,Junho
RS,Cidades e Territórios Empreendedores,"R$6.300.000,00","R$6.871.154,00","R$1.542.255,21",2.124,,2025,Julho
RS,Cliente 360,"R$54.680.000,00","R$69.026.233,00","R$22.305.626,70",760.726,,2025,Julho
RS,Conecta Tech,"R$2.903.000,00","R$2.903.000,00","R$1.993.525,88",0.0,,2025,Julho
RS,Conexão Financeira,"R$592.000,00","R$592.000,00","R$141.968,63",244.0,,2025,Julho
RS,Conexões Corporativas,"R$14.387.000,00","R$19.778.959,00","R$3.729.400,29",1.499,,2025,Julho
RS,DataBiz,"R$540.000,00","R$540.000,00","R$40.870,78",0.0,,2025,Julho
RS,Educação que Transforma,"R$10.650.000,00","R$10.189.700,00","R$2.897.044,97",103.628,,2025,Julho
RS,Governança Empreendedora,"R$278.250,00","R$378.250,00","R$26.469,27",68.0,,2025,Julho
RS,Impulsionar Negócios,"R$69.311.844,00","R$64.286.926,00","R$17.885.959,19",8.606,,2025,Julho
RS,Impulso Tecnológico,"R$21.149.876,00","R$24.299.013,00","R$8.114.402,73",2.727,,2025,Julho
RS,Move + Vendas,"R$9.080.000,00","R$13.559.532,00","R$4.428.172,64",6.959,,2025,Julho
RS,Plural,"R$1.095.000,00","R$920.000,00","R$73.736,82",75.0,,2025,Julho
RS,Cidades e Territórios Empreendedores,"R$6.300.000,00","R$6.871.154,00","R$1.702.433,70",2.308,,2025,Agosto
RS,Cliente 360,"R$54.680.000,00","R$56.425.571,00","R$23.337.035,28",810.88,,2025,Agosto
RS,Conecta Tech,"R$22.024.000,00","R$22.024.000,00","R$5.160.596,76",0.0,,2025,Agosto
RS,Conexão Financeira,"R$592.000,00","R$1.692.000,00","R$178.703,74",248.0,,2025,Agosto
RS,Conexões Corporativas,"R$14.387.000,00","R$18.981.559,00","R$4.522.206,45",1.533,,2025,Agosto
RS,DataBiz,"R$540.000,00","R$540.000,00","R$40.870,78",0.0,,2025,Agosto
RS,Educação que Transforma,"R$10.650.000,00","R$10.189.700,00","R$3.176.419,27",111.682,,2025,Agosto
RS,Governança Empreendedora,"R$278.250,00","R$378.250,00","R$44.769,12",68.0,,2025,Agosto
RS,Impulsionar Negócios,"R$69.311.844,00","R$65.167.885,00","R$19.046.349,42",8.996,,2025,Agosto
RS,Impulso Tecnológico,"R$21.149.876,00","R$25.181.763,00","R$8.258.934,15",2.751,,2025,Agosto
RS,Move + Vendas,"R$9.080.000,00","R$14.365.907,00","R$5.237.281,55",6.991,,2025,Agosto
RS,Plural,"R$1.095.000,00","R$785.000,00","R$77.426,54",75.0,,2025,Agosto
RS,Conecta Tech,"R$22.024.000,00","R$22.024.000,00","R$5.160.596,76",0.0,,2025,Setembro
RS,Conecta Tech,"R$22.024.000,00","R$22.024.000,00","R$5.160.596,76",0.0,,2025,Outubro
RS,Conecta Tech,"R$22.024.000,00","R$22.024.000,00","R$5.160.596,76",0.0,,2025,Novembro
RO,Cidades e Territórios Empreendedores,"R$2.500.000,00","R$2.500.000,00","R$36.499,31",0.0,,2025,Janeiro
RO,Cliente 360,"R$11.931.680,00","R$11.431.680,00","R$184.882,46",5.258,,2025,Janeiro
RO,Conecta Tech,"R$600.000,00","R$600.000,00","R$163.495,80",0.0,,2025,Janeiro
RO,DataBiz,"R$855.000,00","R$855.000,00","R$0,00",0.0,,2025,Janeiro
RO,Educação que Transforma,"R$1.650.000,00","R$1.650.000,00","R$8.225,00",108.0,,2025,Janeiro
RO,Governança Empreendedora,"R$1.300.000,00","R$1.300.000,00","R$3.199,10",0.0,,2025,Janeiro
RO,Impulsionar Negócios,"R$4.613.320,00","R$4.613.320,00","R$155.360,43",0.0,,2025,Janeiro
RO,Impulso Tecnológico,"R$4.900.000,00","R$4.900.000,00","R$164.330,29",18.0,,2025,Janeiro
RO,Move + Vendas,"R$80.000,00","R$80.000,00","R$0,00",0.0,,2025,Janeiro
RO,Plural,"R$700.000,00","R$700.000,00","R$0,00",0.0,,2025,Janeiro
RO,Saber em Ação,"R$144.750,00","R$144.750,00","R$7.905,77",0.0,,2025,Janeiro
RO,Cidades e Territórios Empreendedores,"R$2.500.000,00","R$2.500.000,00","R$59.074,15",0.0,,2025,Fevereiro
RO,Cliente 360,"R$11.931.680,00","R$11.191.680,00","R$536.413,42",10.161,,2025,Fevereiro
RO,Conecta Tech,"R$600.000,00","R$600.000,00","R$163.495,80",0.0,,2025,Fevereiro
RO,Conexão Financeira,"R$850.000,00","R$850.000,00","R$13.562,87",0.0,,2025,Fevereiro
RO,DataBiz,"R$855.000,00","R$855.000,00","R$44.164,35",0.0,,2025,Fevereiro
RO,Educação que Transforma,"R$1.650.000,00","R$1.650.000,00","R$133.839,99",3.961,,2025,Fevereiro
RO,Governança Empreendedora,"R$1.300.000,00","R$1.300.000,00","R$6.443,18",0.0,,2025,Fevereiro
RO,Humanizar,"R$100.000,00","R$100.000,00","R$0,00",0.0,,2025,Fevereiro
RO,Impulsionar Negócios,"R$4.613.320,00","R$4.613.320,00","R$313.472,53",345.0,,2025,Fevereiro
RO,Impulso Tecnológico,"R$4.900.000,00","R$4.900.000,00","R$417.932,61",45.0,,2025,Fevereiro
RO,Move + Vendas,"R$80.000,00","R$80.000,00","R$0,00",0.0,,2025,Fevereiro
RO,Plural,"R$700.000,00","R$700.000,00","R$7.403,97",7.0,,2025,Fevereiro
RO,Saber em Ação,"R$144.750,00","R$144.750,00","R$10.164,33",0.0,,2025,Fevereiro
RO,Cidades e Territórios Empreendedores,"R$2.500.000,00","R$2.500.000,00","R$699.136,69",0.0,,2025,Março
RO,Cliente 360,"R$11.931.680,00","R$11.811.680,00","R$1.250.721,20",15.535,,2025,Março
RO,Conecta Tech,"R$600.000,00","R$600.000,00","R$163.495,80",0.0,,2025,Março
RO,Conexão Financeira,"R$850.000,00","R$850.000,00","R$20.042,25",0.0,,2025,Março
RO,DataBiz,"R$855.000,00","R$855.000,00","R$74.036,93",0.0,,2025,Março
RO,Educação que Transforma,"R$1.650.000,00","R$1.650.000,00","R$160.471,74",3.961,,2025,Março
RO,Governança Empreendedora,"R$1.300.000,00","R$1.300.000,00","R$225.639,80",0.0,,2025,Março
RO,Humanizar,"R$100.000,00","R$100.000,00","R$0,00",0.0,,2025,Março
RO,Impulsionar Negócios,"R$4.613.320,00","R$4.413.320,00","R$674.600,04",649.0,,2025,Março
RO,Impulso Tecnológico,"R$4.900.000,00","R$4.900.000,00","R$773.488,67",102.0,,2025,Março
RO,Move + Vendas,"R$80.000,00","R$80.000,00","R$0,00",0.0,,2025,Março
RO,Plural,"R$700.000,00","R$700.000,00","R$101.785,29",255.0,,2025,Março
RO,Saber em Ação,"R$144.750,00","R$144.750,00","R$10.164,33",0.0,,2025,Março
RO,Cidades e Territórios Empreendedores,"R$2.500.000,00","R$2.500.000,00","R$831.117,56",12.0,,2025,Abril
RO,Cliente 360,"R$11.931.680,00","R$11.811.680,00","R$2.472.040,78",20.291,,2025,Abril
RO,Conecta Tech,"R$600.000,00","R$600.000,00","R$173.525,30",0.0,,2025,Abril
RO,Conexão Financeira,"R$850.000,00","R$850.000,00","R$20.042,25",0.0,,2025,Abril
RO,DataBiz,"R$6.840.000,00","R$6.840.000,00","R$488.385,93",0.0,,2025,Abril
RO,Educação que Transforma,"R$1.650.000,00","R$1.650.000,00","R$212.688,46",3.961,,2025,Abril
RO,Governança Empreendedora,"R$1.300.000,00","R$1.300.000,00","R$281.810,27",0.0,,2025,Abril
RO,Humanizar,"R$100.000,00","R$100.000,00","R$0,00",0.0,,2025,Abril
RO,Impulsionar Negócios,"R$4.613.320,00","R$4.413.320,00","R$843.676,73",1.004,,2025,Abril
RO,Impulso Tecnológico,"R$4.900.000,00","R$6.900.000,00","R$1.293.409,18",162.0,,2025,Abril
RO,Move + Vendas,"R$80.000,00","R$80.000,00","R$1.505,00",0.0,,2025,Abril
RO,Plural,"R$700.000,00","R$700.000,00","R$121.672,69",274.0,,2025,Abril
RO,Saber em Ação,"R$144.750,00","R$144.750,00","R$11.459,04",0.0,,2025,Abril
RO,Cidades e Territórios Empreendedores,"R$2.500.000,00","R$2.500.000,00","R$859.234,41",24.0,,2025,Maio
RO,Cliente 360,"R$11.931.680,00","R$11.811.700,00","R$3.530.902,79",30.304,,2025,Maio
RO,Conecta Tech,"R$600.000,00","R$600.000,00","R$173.525,30",0.0,,2025,Maio
RO,Conexão Financeira,"R$850.000,00","R$850.000,00","R$39.689,48",16.0,,2025,Maio
RO,DataBiz,"R$855.000,00","R$855.000,00","R$167.937,12",0.0,,2025,Maio
RO,Educação que Transforma,"R$1.650.000,00","R$1.650.000,00","R$256.586,33",7.417,,2025,Maio
RO,Governança Empreendedora,"R$1.300.000,00","R$1.300.000,00","R$310.733,97",0.0,,2025,Maio
RO,Humanizar,"R$100.000,00","R$100.000,00","R$0,00",0.0,,2025,Maio
RO,Impulsionar Negócios,"R$4.613.320,00","R$4.413.320,00","R$1.021.992,91",1.18,,2025,Maio
RO,Impulso Tecnológico,"R$4.900.000,00","R$6.900.000,00","R$1.731.475,75",424.0,,2025,Maio
RO,Move + Vendas,"R$80.000,00","R$80.000,00","R$8.500,00",0.0,,2025,Maio
RO,Plural,"R$700.000,00","R$700.000,00","R$189.401,27",367.0,,2025,Maio
RO,Saber em Ação,"R$144.750,00","R$144.750,00","R$12.252,83",0.0,,2025,Maio
RO,Cidades e Territórios Empreendedores,"R$2.500.000,00","R$2.603.103,00","R$927.434,84",223.0,,2025,Junho
RO,Cliente 360,"R$11.931.680,00","R$12.451.680,00","R$5.106.153,59",42.8,,2025,Junho
RO,Conecta Tech,"R$4.800.000,00","R$4.800.000,00","R$1.358.113,90",0.0,,2025,Junho
RO,Conexão Financeira,"R$850.000,00","R$850.000,00","R$61.163,74",73.0,,2025,Junho
RO,DataBiz,"R$855.000,00","R$855.000,00","R$188.450,32",0.0,,2025,Junho
RO,Educação que Transforma,"R$1.650.000,00","R$1.650.000,00","R$591.735,16",22.058,,2025,Junho
RO,Governança Empreendedora,"R$1.300.000,00","R$1.300.000,00","R$340.747,22",0.0,,2025,Junho
RO,Humanizar,"R$100.000,00","R$100.000,00","R$0,00",0.0,,2025,Junho
RO,Impulsionar Negócios,"R$4.613.320,00","R$4.408.578,00","R$1.347.640,32",1.561,,2025,Junho
RO,Impulso Tecnológico,"R$4.900.000,00","R$6.900.000,00","R$2.405.698,84",317.0,,2025,Junho
RO,Move + Vendas,"R$80.000,00","R$80.000,00","R$8.500,00",0.0,,2025,Junho
RO,Plural,"R$700.000,00","R$700.000,00","R$209.140,25",856.0,,2025,Junho
RO,Saber em Ação,"R$144.750,00","R$144.750,00","R$12.753,75",0.0,,2025,Junho
RO,Cidades e Territórios Empreendedores,"R$2.500.000,00","R$2.603.103,00","R$1.198.492,91",308.0,,2025,Julho
RO,Cliente 360,"R$11.931.680,00","R$12.631.680,00","R$6.707.519,51",48.806,,2025,Julho
RO,Conecta Tech,"R$4.800.000,00","R$4.800.000,00","R$1.358.113,90",0.0,,2025,Julho
RO,Conexão Financeira,"R$850.000,00","R$850.000,00","R$61.163,74",98.0,,2025,Julho
RO,DataBiz,"R$855.000,00","R$855.000,00","R$330.117,00",0.0,,2025,Julho
RO,Educação que Transforma,"R$1.650.000,00","R$1.650.000,00","R$976.398,44",32.568,,2025,Julho
RO,Governança Empreendedora,"R$1.300.000,00","R$1.300.000,00","R$398.423,24",0.0,,2025,Julho
RO,Humanizar,"R$100.000,00","R$100.000,00","R$46.000,00",0.0,,2025,Julho
RO,Impulsionar Negócios,"R$4.613.320,00","R$4.408.578,00","R$1.779.426,83",1.93,,2025,Julho
RO,Impulso Tecnológico,"R$4.900.000,00","R$6.900.000,00","R$3.254.885,68",442.0,,2025,Julho
RO,Move + Vendas,"R$80.000,00","R$80.000,00","R$10.380,98",0.0,,2025,Julho
RO,Plural,"R$700.000,00","R$700.000,00","R$281.475,94",1.43,,2025,Julho
RO,Saber em Ação,"R$144.750,00","R$144.750,00","R$12.753,75",0.0,,2025,Julho
RO,Cidades e Territórios Empreendedores,"R$2.500.000,00","R$2.603.103,00","R$1.198.957,91",308.0,,2025,Agosto
RO,Cliente 360,"R$11.931.680,00","R$12.631.680,00","R$6.710.812,41",54.703,,2025,Agosto
RO,Conecta Tech,"R$4.800.000,00","R$4.800.000,00","R$1.358.113,90",0.0,,2025,Agosto
RO,Conexão Financeira,"R$850.000,00","R$1.084.535,00","R$61.163,74",98.0,,2025,Agosto
RO,DataBiz,"R$6.840.000,00","R$6.840.000,00","R$1.208.859,65",0.0,,2025,Agosto
RO,Educação que Transforma,"R$1.650.000,00","R$1.650.000,00","R$995.356,04",33.09,,2025,Agosto
RO,Governança Empreendedora,"R$1.300.000,00","R$1.300.000,00","R$408.098,24",0.0,,2025,Agosto
RO,Humanizar,"R$100.000,00","R$100.000,00","R$46.000,00",0.0,,2025,Agosto
RO,Impulsionar Negócios,"R$4.613.320,00","R$4.408.578,00","R$1.859.426,83",2.371,,2025,Agosto
RO,Impulso Tecnológico,"R$4.900.000,00","R$6.900.000,00","R$3.254.885,68",469.0,,2025,Agosto
RO,Move + Vendas,"R$80.000,00","R$80.000,00","R$10.380,98",0.0,,2025,Agosto
RO,Plural,"R$700.000,00","R$700.000,00","R$281.475,94",1.459,,2025,Agosto
RO,Saber em Ação,"R$144.750,00","R$144.750,00","R$12.753,75",0.0,,2025,Agosto
RO,Conecta Tech,"R$4.800.000,00","R$4.800.000,00","R$1.358.113,90",0.0,,2025,Setembro
RO,DataBiz,"R$6.840.000,00","R$6.840.000,00","R$1.208.859,65",0.0,,2025,Setembro
RO,Humanizar,"R$800.000,00","R$800.000,00","R$92.000,00",0.0,,2025,Setembro
RO,Conecta Tech,"R$4.800.000,00","R$4.800.000,00","R$1.358.113,90",0.0,,2025,Outubro
RO,DataBiz,"R$6.840.000,00","R$6.840.000,00","R$1.208.859,65",0.0,,2025,Outubro
RO,Humanizar,"R$800.000,00","R$800.000,00","R$92.000,00",0.0,,2025,Outubro
RO,Conecta Tech,"R$4.800.000,00","R$4.800.000,00","R$1.358.113,90",0.0,,2025,Novembro
RO,DataBiz,"R$6.840.000,00","R$6.840.000,00","R$1.208.859,65",0.0,,2025,Novembro
RO,Humanizar,"R$800.000,00","R$800.000,00","R$92.000,00",0.0,,2025,Novembro
RO,Move + Vendas,"R$640.000,00","R$640.000,00","R$39.266,96",0.0,,2025,Novembro
RR,Cidades e Territórios Empreendedores,"R$1.620.000,00","R$1.620.000,00","R$6.551,87",0.0,,2025,Janeiro
RR,Cliente 360,"R$3.982.754,00","R$3.982.754,00","R$18.375,69",1.071,,2025,Janeiro
RR,Conexão Financeira,"R$402.500,00","R$402.500,00","R$0,00",25.0,,2025,Janeiro
RR,Educação que Transforma,"R$802.000,00","R$802.000,00","R$0,00",18.0,,2025,Janeiro
RR,Humanizar,"R$657.044,00","R$657.044,00","R$41.311,11",0.0,,2025,Janeiro
RR,Impulsionar Negócios,"R$11.294.648,00","R$11.294.648,00","R$87.706,40",79.0,,2025,Janeiro
RR,Impulso Tecnológico,"R$2.066.896,00","R$2.066.896,00","R$15.901,82",0.0,,2025,Janeiro
RR,Move + Vendas,"R$1.451.800,00","R$1.451.800,00","R$39,00",0.0,,2025,Janeiro
RR,Plural,"R$531.000,00","R$531.000,00","R$1.273,50",58.0,,2025,Janeiro
RR,Saber em Ação,"R$825.000,00","R$852.032,00","R$98.181,82",0.0,,2025,Janeiro
RR,Cidades e Territórios Empreendedores,"R$1.620.000,00","R$1.620.000,00","R$19.050,29",0.0,,2025,Fevereiro
RR,Cliente 360,"R$3.982.754,00","R$3.982.754,00","R$79.733,18",2.229,,2025,Fevereiro
RR,Conexão Financeira,"R$402.500,00","R$402.500,00","R$10.075,51",31.0,,2025,Fevereiro
RR,DataBiz,"R$480.000,00","R$387.172,00","R$0,00",0.0,,2025,Fevereiro
RR,Educação que Transforma,"R$802.000,00","R$802.000,00","R$22.257,83",2.571,,2025,Fevereiro
RR,Governança Empreendedora,"R$300.000,00","R$300.000,00","R$16.520,62",0.0,,2025,Fevereiro
RR,Humanizar,"R$657.044,00","R$657.044,00","R$42.622,22",0.0,,2025,Fevereiro
RR,Impulsionar Negócios,"R$11.294.648,00","R$11.250.648,00","R$207.647,86",251.0,,2025,Fevereiro
RR,Impulso Tecnológico,"R$2.066.896,00","R$2.066.896,00","R$35.726,21",1.0,,2025,Fevereiro
RR,Move + Vendas,"R$1.451.800,00","R$1.451.800,00","R$36.148,04",0.0,,2025,Fevereiro
RR,Plural,"R$531.000,00","R$575.000,00","R$4.610,43",161.0,,2025,Fevereiro
RR,Saber em Ação,"R$825.000,00","R$852.032,00","R$311.423,06",0.0,,2025,Fevereiro
RR,Cidades e Territórios Empreendedores,"R$1.620.000,00","R$1.620.000,00","R$77.059,70",5.0,,2025,Março
RR,Cliente 360,"R$3.982.754,00","R$3.982.754,00","R$265.020,84",3.503,,2025,Março
RR,Conexão Financeira,"R$402.500,00","R$402.500,00","R$34.588,56",38.0,,2025,Março
RR,DataBiz,"R$480.000,00","R$387.172,00","R$0,00",0.0,,2025,Março
RR,Educação que Transforma,"R$802.000,00","R$802.000,00","R$32.911,49",2.571,,2025,Março
RR,Governança Empreendedora,"R$320.000,00","R$320.000,00","R$115.644,34",0.0,,2025,Março
RR,Humanizar,"R$657.044,00","R$657.044,00","R$142.115,15",0.0,,2025,Março
RR,Impulsionar Negócios,"R$11.294.648,00","R$11.510.648,00","R$550.291,69",818.0,,2025,Março
RR,Impulso Tecnológico,"R$2.066.896,00","R$2.066.896,00","R$95.518,50",107.0,,2025,Março
RR,Move + Vendas,"R$1.451.800,00","R$1.451.800,00","R$199.194,75",116.0,,2025,Março
RR,Plural,"R$531.000,00","R$575.000,00","R$45.730,28",213.0,,2025,Março
RR,Saber em Ação,"R$825.000,00","R$852.032,00","R$351.886,51",0.0,,2025,Março
RR,Cidades e Territórios Empreendedores,"R$1.620.000,00","R$1.620.000,00","R$119.176,61",4.0,,2025,Abril
RR,Cliente 360,"R$3.982.754,00","R$3.902.754,00","R$571.876,46",4.709,,2025,Abril
RR,Conexão Financeira,"R$402.500,00","R$402.500,00","R$64.023,55",77.0,,2025,Abril
RR,DataBiz,"R$480.000,00","R$387.172,00","R$0,00",0.0,,2025,Abril
RR,Educação que Transforma,"R$802.000,00","R$1.202.000,00","R$67.278,04",2.571,,2025,Abril
RR,Governança Empreendedora,"R$300.000,00","R$300.000,00","R$17.127,03",0.0,,2025,Abril
RR,Humanizar,"R$657.044,00","R$657.044,00","R$241.608,08",0.0,,2025,Abril
